NCT Number	Status	Study Results	Gender	Age	Phases	Location_Country	Study Type	Trial_Duration_Category	Enrollment_Category	ALLOCATION	INTERVENTION MODEL	PRIMARY PURPOSE	OBSERVATIONAL MODEL	TIME PERSPECTIVE	PARTICIPANT	CARE PROVIDER	INVESTIGATOR	OUTCOMES ASSESSOR	DRUG	PROCEDURE	OTHER INTERVENTIONS TYPE	DEVICE	BIOLOGICAL	DIAGNOSTIC TEST	DIETARY SUPPLEMENT	GENETIC	COMBINATION PRODUCT	BEHAVIORAL	RADIATION	INDUSTRY	NIH	OTHER FUND SOURCE	U.S. FED
NCT04472559	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	NO RECORD	INTERVENTIONAL	1 - 3 months	101 - 200	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	True	True	True	True	True	True	True	True	True	False	True	False	False	True	False
NCT04432350	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	NO RECORD	NO RECORD	NO RECORD	OBSERVATIONAL	7 - 12 months	over 10000	NO RECORD	NO RECORD	NO RECORD	COHORT	RETROSPECTIVE	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	True	False	False	False
NCT04501445	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	UNITED STATES OF AMERICA	INTERVENTIONAL	7 - 12 months	51 - 100	RANDOMIZED	PARALLEL ASSIGNMENT	SUPPORTIVE CARE	NO RECORD	NO RECORD	False	False	False	False	True	True	True	True	True	True	True	True	True	False	True	False	False	True	False
NCT04435106	COMPLETED	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	ISRAEL	OBSERVATIONAL	1 - 3 months	11 - 50	NO RECORD	NO RECORD	NO RECORD	CASE-CONTROL	RETROSPECTIVE	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04444661	ACTIVE, NOT RECRUITING	NO RESULTS AVAILABLE	MALE	OLDER ADULT	NO RECORD	GERMANY	OBSERVATIONAL	4 - 6 months	11 - 50	NO RECORD	NO RECORD	NO RECORD	COHORT	RETROSPECTIVE	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04420416	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	MEXICO	OBSERVATIONAL	1 - 3 months	501 - 1000	NO RECORD	NO RECORD	NO RECORD	COHORT	CROSS-SECTIONAL	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04498091	ACTIVE, NOT RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	FRANCE	OBSERVATIONAL	1 - 2 years	11 - 50	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	True	True	False	True	False	True	True	True	True	True	True	False	False	True	False
NCT04530461	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	TUNISIA	OBSERVATIONAL	7 - 12 months	101 - 200	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	True	True	True	True	True	False	True	True	True	True	True	False	False	True	False
NCT04333654	TERMINATED	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 1	NETHERLANDS	INTERVENTIONAL	1 - 3 months	less then 10	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	False	False
NCT04468308	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	AUSTRIA	OBSERVATIONAL	4 - 6 months	101 - 200	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04431297	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	UNITED STATES OF AMERICA	INTERVENTIONAL	7 - 12 months	11 - 50	NO RECORD	SINGLE GROUP ASSIGNMENT	SUPPORTIVE CARE	NO RECORD	NO RECORD	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04616989	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	NO RECORD	INTERVENTIONAL	7 - 12 months	501 - 1000	RANDOMIZED	PARALLEL ASSIGNMENT	HEALTH SERVICES RESEARCH	NO RECORD	NO RECORD	False	False	False	False	True	True	True	True	True	True	True	True	True	False	True	False	False	True	False
NCT04519437	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 1	UNITED STATES OF AMERICA	INTERVENTIONAL	1 - 2 years	501 - 1000	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	False	False
NCT04420806	ACTIVE, NOT RECRUITING	NO RESULTS AVAILABLE	FEMALE	ADULT	NOT APPLICABLE	GERMANY	INTERVENTIONAL	7 - 12 months	11 - 50	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	True	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04429815	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	NO RECORD	OBSERVATIONAL	7 - 12 months	201 - 500	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	True	True	True	True	True	False	True	True	True	True	True	False	False	True	False
NCT04424082	RECRUITING	NO RESULTS AVAILABLE	ALL	NO RECORD	NOT APPLICABLE	SWEDEN	INTERVENTIONAL	1 - 3 months	11 - 50	NO RECORD	SINGLE GROUP ASSIGNMENT	SUPPORTIVE CARE	NO RECORD	NO RECORD	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04337489	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	NO RECORD	OBSERVATIONAL	7 - 12 months	101 - 200	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	True	True	True	False	True	True	True	True	True	True	True	False	False	True	False
NCT04296643	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	NO RECORD	INTERVENTIONAL	7 - 12 months	501 - 1000	RANDOMIZED	PARALLEL ASSIGNMENT	PREVENTION	NO RECORD	NO RECORD	False	False	False	True	True	True	True	False	True	True	True	True	True	True	True	False	False	True	False
NCT04343898	ACTIVE, NOT RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	UNITED STATES OF AMERICA	OBSERVATIONAL	2 - 5 years	5001 - 10000	NO RECORD	NO RECORD	NO RECORD	COHORT	OTHER	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04319016	RECRUITING	NO RESULTS AVAILABLE	FEMALE	NO RECORD	NO RECORD	ITALY	OBSERVATIONAL	4 - 6 months	101 - 200	NO RECORD	NO RECORD	NO RECORD	COHORT	OTHER	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04594291	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	UNITED KINGDOM	OBSERVATIONAL	2 - 5 years	51 - 100	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	True	False	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04302688	COMPLETED	NO RESULTS AVAILABLE	ALL	NO RECORD	NO RECORD	CHINA	OBSERVATIONAL	1 - 3 months	501 - 1000	NO RECORD	NO RECORD	NO RECORD	OTHER	RETROSPECTIVE	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04488471	RECRUITING	NO RESULTS AVAILABLE	ALL	CHILD, ADULT, OLDER ADULT	NO RECORD	UNITED KINGDOM	OBSERVATIONAL	1 - 2 years	201 - 500	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04384458	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	BRAZIL	INTERVENTIONAL	7 - 12 months	201 - 500	RANDOMIZED	PARALLEL ASSIGNMENT	PREVENTION	NO RECORD	NO RECORD	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04448704	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	SINGAPORE	OBSERVATIONAL	4 - 6 months	501 - 1000	NO RECORD	NO RECORD	NO RECORD	COHORT	CROSS-SECTIONAL	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04442360	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	NO RECORD	OBSERVATIONAL	1 - 3 months	1001 - 5000	NO RECORD	NO RECORD	NO RECORD	OTHER	PROSPECTIVE	False	False	False	False	True	True	True	True	True	True	True	True	True	False	True	False	False	True	False
NCT04588415	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	NO RECORD	INTERVENTIONAL	1 - 2 years	101 - 200	NON-RANDOMIZED	PARALLEL ASSIGNMENT	SUPPORTIVE CARE	NO RECORD	NO RECORD	True	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04373798	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	DENMARK	OBSERVATIONAL	4 - 6 months	1001 - 5000	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	True	True	True	True	True	False	True	True	True	True	True	False	False	True	False
NCT04406246	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 4	MEXICO	INTERVENTIONAL	7 - 12 months	101 - 200	NO RECORD	SINGLE GROUP ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	False
NCT04609488	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	NO RECORD	OBSERVATIONAL	1 - 2 years	11 - 50	NO RECORD	NO RECORD	NO RECORD	CASE-ONLY	PROSPECTIVE	False	False	False	False	True	True	True	True	True	False	True	True	True	True	True	False	False	True	False
NCT04442204	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	NO RECORD	OBSERVATIONAL	1 - 3 months	1001 - 5000	NO RECORD	NO RECORD	NO RECORD	OTHER	PROSPECTIVE	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04425863	COMPLETED	HAS RESULTS	ALL	CHILD, ADULT, OLDER ADULT	NO RECORD	ARGENTINA	OBSERVATIONAL	1 - 3 months	101 - 200	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	False	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04475484	RECRUITING	NO RESULTS AVAILABLE	ALL	CHILD, ADULT	NO RECORD	FRANCE	OBSERVATIONAL	4 - 6 months	over 10000	NO RECORD	NO RECORD	NO RECORD	ECOLOGIC OR COMMUNITY	CROSS-SECTIONAL	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04453540	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	NO RECORD	OBSERVATIONAL	1 - 3 months	101 - 200	NO RECORD	NO RECORD	NO RECORD	CASE-ONLY	RETROSPECTIVE	False	False	False	False	True	True	True	True	True	False	True	True	True	True	True	False	False	True	False
NCT04357314	COMPLETED	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	FRANCE	OBSERVATIONAL	1 - 3 months	5001 - 10000	NO RECORD	NO RECORD	NO RECORD	COHORT	RETROSPECTIVE	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04452799	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	EARLY PHASE 1	NO RECORD	INTERVENTIONAL	1 - 3 months	51 - 100	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	True	False	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04326387	RECRUITING	NO RESULTS AVAILABLE	ALL	CHILD, ADULT, OLDER ADULT	NO RECORD	UNITED KINGDOM	OBSERVATIONAL	1 - 2 years	101 - 200	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	True	True	True	True	True	False	True	True	True	True	True	False	False	True	False
NCT04395742	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	NO RECORD	OBSERVATIONAL	7 - 12 months	51 - 100	NO RECORD	NO RECORD	NO RECORD	OTHER	RETROSPECTIVE	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04394195	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	FRANCE	OBSERVATIONAL	4 - 6 months	101 - 200	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04416308	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	FRANCE	INTERVENTIONAL	4 - 6 months	over 10000	NON-RANDOMIZED	PARALLEL ASSIGNMENT	DIAGNOSTIC	NO RECORD	NO RECORD	False	False	False	True	True	True	True	True	True	False	True	True	True	False	True	False	False	True	False
NCT04333849	COMPLETED	NO RESULTS AVAILABLE	ALL	OLDER ADULT	NO RECORD	FRANCE	OBSERVATIONAL	1 - 3 months	101 - 200	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04366947	ACTIVE, NOT RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	POLAND	INTERVENTIONAL	1 - 3 months	51 - 100	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	True	True	True	True	False	True	True	True	True	True	True	True	False	False	True	False
NCT04535297	COMPLETED	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	ISRAEL	OBSERVATIONAL	1 - 3 months	101 - 200	NO RECORD	NO RECORD	NO RECORD	CASE-ONLY	CROSS-SECTIONAL	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04492891	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	NO RECORD	INTERVENTIONAL	2 - 5 years	51 - 100	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04460677	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	UNITED STATES OF AMERICA	INTERVENTIONAL	7 - 12 months	51 - 100	RANDOMIZED	PARALLEL ASSIGNMENT	PREVENTION	NO RECORD	NO RECORD	False	False	False	False	True	True	True	True	True	True	True	True	True	False	True	False	False	True	False
NCT04279899	RECRUITING	NO RESULTS AVAILABLE	ALL	CHILD	NO RECORD	CHINA	OBSERVATIONAL	7 - 12 months	51 - 100	NO RECORD	NO RECORD	NO RECORD	CASE-ONLY	PROSPECTIVE	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04377100	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	UNITED STATES OF AMERICA	INTERVENTIONAL	1 - 3 months	1001 - 5000	NO RECORD	SINGLE GROUP ASSIGNMENT	BASIC SCIENCE	NO RECORD	NO RECORD	False	False	False	False	True	True	True	True	True	True	True	True	True	False	True	False	True	False	False
NCT04459975	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	FRANCE	OBSERVATIONAL	7 - 12 months	101 - 200	NO RECORD	NO RECORD	NO RECORD	COHORT	RETROSPECTIVE	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04422535	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	SPAIN	OBSERVATIONAL	7 - 12 months	51 - 100	NO RECORD	NO RECORD	NO RECORD	COHORT	RETROSPECTIVE	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04486144	ENROLLING BY INVITATION	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	UNITED STATES OF AMERICA	INTERVENTIONAL	4 - 6 months	51 - 100	NON-RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04290871	WITHDRAWN	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	NO RECORD	INTERVENTIONAL	1 - 2 years	less then 10	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	True	False	True	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04410458	ENROLLING BY INVITATION	NO RESULTS AVAILABLE	ALL	ADULT	NOT APPLICABLE	CHINA	INTERVENTIONAL	1 - 3 months	over 10000	RANDOMIZED	PARALLEL ASSIGNMENT	HEALTH SERVICES RESEARCH	NO RECORD	NO RECORD	False	False	False	False	True	True	True	True	True	True	True	True	True	False	True	False	False	True	False
NCT04365348	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	HONG KONG S.A.R.	OBSERVATIONAL	1 - 2 years	201 - 500	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04459455	COMPLETED	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	UNITED STATES OF AMERICA	INTERVENTIONAL	1 - 3 months	201 - 500	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	False	False	True	False
NCT04337151	RECRUITING	NO RESULTS AVAILABLE	ALL	NO RECORD	NO RECORD	UNITED KINGDOM	OBSERVATIONAL	7 - 12 months	51 - 100	NO RECORD	NO RECORD	NO RECORD	CASE-CONTROL	RETROSPECTIVE	False	False	False	False	True	True	True	False	True	False	True	True	True	True	True	False	False	True	False
NCT04576299	ACTIVE, NOT RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	SPAIN	OBSERVATIONAL	1 - 3 months	501 - 1000	NO RECORD	NO RECORD	NO RECORD	ECOLOGIC OR COMMUNITY	CROSS-SECTIONAL	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04344509	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	NO RECORD	OBSERVATIONAL	4 - 6 months	5001 - 10000	NO RECORD	NO RECORD	NO RECORD	CASE-CONTROL	RETROSPECTIVE	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04488549	COMPLETED	NO RESULTS AVAILABLE	ALL	NO RECORD	NO RECORD	ITALY	OBSERVATIONAL	1 - 3 months	1001 - 5000	NO RECORD	NO RECORD	NO RECORD	OTHER	PROSPECTIVE	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04611399	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	ITALY	INTERVENTIONAL	7 - 12 months	51 - 100	RANDOMIZED	SEQUENTIAL ASSIGNMENT	PREVENTION	NO RECORD	NO RECORD	False	False	False	False	True	True	True	True	True	True	True	True	True	False	True	False	False	True	False
NCT04524754	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	EGYPT	OBSERVATIONAL	4 - 6 months	201 - 500	NO RECORD	NO RECORD	NO RECORD	CASE-ONLY	RETROSPECTIVE	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04341493	RECRUITING	NO RESULTS AVAILABLE	ALL	CHILD, ADULT, OLDER ADULT	PHASE 4	MEXICO	INTERVENTIONAL	7 - 12 months	51 - 100	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	True	False	False	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04413435	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	TURKEY	OBSERVATIONAL	1 - 3 months	101 - 200	NO RECORD	NO RECORD	NO RECORD	OTHER	RETROSPECTIVE	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04315480	ACTIVE, NOT RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	PHASE 2	ITALY	INTERVENTIONAL	1 - 3 months	11 - 50	NO RECORD	SINGLE GROUP ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04425499	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	NO RECORD	INTERVENTIONAL	less then 1 month	51 - 100	RANDOMIZED	PARALLEL ASSIGNMENT	OTHER	NO RECORD	NO RECORD	False	False	False	True	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04431180	ENROLLING BY INVITATION	NO RESULTS AVAILABLE	ALL	ADULT	NOT APPLICABLE	CHINA	INTERVENTIONAL	less then 1 month	over 10000	RANDOMIZED	PARALLEL ASSIGNMENT	HEALTH SERVICES RESEARCH	NO RECORD	NO RECORD	False	False	False	False	True	True	True	True	True	True	True	True	True	False	True	False	False	True	False
NCT04401371	COMPLETED	NO RESULTS AVAILABLE	ALL	NO RECORD	NO RECORD	EGYPT	OBSERVATIONAL	less then 1 month	201 - 500	NO RECORD	NO RECORD	NO RECORD	OTHER	CROSS-SECTIONAL	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04497467	RECRUITING	NO RESULTS AVAILABLE	ALL	NO RECORD	NO RECORD	TAIWAN	OBSERVATIONAL	4 - 6 months	over 10000	NO RECORD	NO RECORD	NO RECORD	COHORT	RETROSPECTIVE	False	False	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04451239	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	NO RECORD	NOT APPLICABLE	KUWAIT	INTERVENTIONAL	1 - 3 months	11 - 50	NO RECORD	SINGLE GROUP ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False
NCT04341142	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	FRANCE	INTERVENTIONAL	2 - 5 years	501 - 1000	NO RECORD	SINGLE GROUP ASSIGNMENT	DIAGNOSTIC	NO RECORD	NO RECORD	False	False	False	False	True	True	True	True	True	False	True	True	True	True	True	False	False	True	False
NCT04417270	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	UNITED STATES OF AMERICA	INTERVENTIONAL	4 - 6 months	11 - 50	NON-RANDOMIZED	CROSSOVER ASSIGNMENT	OTHER	NO RECORD	NO RECORD	False	False	False	False	True	True	True	False	True	True	True	True	True	True	True	False	False	True	False
NCT04328454	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	CHINA	OBSERVATIONAL	1 - 3 months	101 - 200	NO RECORD	NO RECORD	NO RECORD	COHORT	RETROSPECTIVE	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04453514	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	UNITED STATES OF AMERICA	INTERVENTIONAL	1 - 3 months	101 - 200	NO RECORD	SINGLE GROUP ASSIGNMENT	SUPPORTIVE CARE	NO RECORD	NO RECORD	False	False	False	False	True	True	True	True	True	True	True	True	True	False	True	False	False	True	False
NCT04362059	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	UNITED KINGDOM	INTERVENTIONAL	1 - 2 years	11 - 50	RANDOMIZED	PARALLEL ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	True	True	False	False	True	True	True	True	True	True	True	False	False	True	False
NCT04481516	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	UNITED KINGDOM	OBSERVATIONAL	7 - 12 months	11 - 50	NO RECORD	NO RECORD	NO RECORD	COHORT	PROSPECTIVE	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
NCT04401644	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	UNITED KINGDOM	INTERVENTIONAL	1 - 2 years	201 - 500	NO RECORD	SINGLE GROUP ASSIGNMENT	DIAGNOSTIC	NO RECORD	NO RECORD	False	False	False	False	True	True	True	True	True	False	True	True	True	True	True	False	False	True	False
NCT04346589	RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NOT APPLICABLE	ITALY	INTERVENTIONAL	4 - 6 months	11 - 50	NO RECORD	SINGLE GROUP ASSIGNMENT	TREATMENT	NO RECORD	NO RECORD	False	False	False	False	True	True	True	True	False	True	True	True	True	True	True	False	False	True	False
NCT04479345	NOT YET RECRUITING	NO RESULTS AVAILABLE	ALL	ADULT, OLDER ADULT	NO RECORD	NO RECORD	OBSERVATIONAL	1 - 3 months	51 - 100	NO RECORD	NO RECORD	NO RECORD	COHORT	CROSS-SECTIONAL	False	False	False	False	True	True	False	True	True	True	True	True	True	True	True	False	False	True	False
